row_id,production_time,production_day,actual_target,Толщина (СЗ),Заданный план охлаждения (PM),Ширина (СЗ),Агрегат_бригада_резки,"Скорость смотки, макс","Скорость смотки, сред",f_ulo_family_6,Назначение многозначное (СЗ),Покупатель (СЗ),Плановая неделя отгрузки (СЗ),Химия | Mn,Химия | C,"Тсм_Зеленая, макс",Химия | B,Вид кромки (СЗ),f_pm_family_6,Химия | Si,Наимен. конеч. потребителя (СЗ),Химия | Ceq1,Химия | Cr,Заправочная скорость смотки,Марка (СЗ),Код УЛО новый (ПЗ),"Общее время нагрева в печи_Зеленая, мин","Номер моталки_Зеленая, мин","Тсм_Зеленая, мин","Ткп_Зеленая, макс","Скорость после чистовой группы_Зеленая, мин","Номер моталки_Зеленая, макс",Плоскостность (Сб.зак.),"mean_yest_Тсм_Зеленая, мин",Химия | W,Химия | S,"mean_yest_Скорость смотки, макс",Марка,"mean_yest_Скорость после чистовой группы_Зеленая, мин",Химия | N,Химия | Ti,Химия | Sn,Химия | Al,f_speed_thread_gap,Семья,Химия | Sb,mean_yest_СКН | лпц-2. ткп (несоответствие заданным границам в асут). ручные вмешательства,Химия | Nb,Химия | P,Химия | Zr,"Время нахождения сляба в печах, зоны 3-8_Зеленая, макс","Скорость после чистовой группы_Зеленая, макс",Химия | Pb,Величина плоскостности (СЗ),Химия | V,"Время нахождения сляба в печах, зоны 3-8_Зеленая, мин",mean_yest_СКН | лпц-2. т5 (несоответствие заданным границам в асут),Величина плоскостности (СЗ)__unified,"mean_yest_Скорость смотки, сред",mean_yest_Заправочная скорость смотки,mean_yest_СКН | лпц-2. общее время нагрева в печи (несоответствие заданному параметру в асут),Химия | Ni,Код плательщика,mean_yest_СКН | лпц-2. ткп (несоответствие заданным границам в асут). без ручных вмешательств,Код грузополучателя (СЗ),"Наработка валков верт. кл. 5, т",Химия | Ca,Конечный потребитель (СЗ),f_ulo_missing,mean_yest_СКН | лпц-2. весь сортамент. расход воды на охлаждение рв клеть 6,mean_yest_СКН | лпц-2. дельта т5,mean_yest_СКН | лпц-2. не проведён осмотр пов-ти контрольных рулонов sherlock,mean_yest_СКН | лпц-2. скн по невязанным с м4,mean_yest_СКН | лпц-2. скн по невязанным с м5,mean_yest_СКН | лпц-2. стан 2000. кол-во упаковочных лент,mean_yest_СКН | лпц-2. тсм (несоответствие заданным границам в асут). без ручных вмешательств,"mean_yest_Общее время нагрева в печи_Зеленая, мин","mean_yest_Ткп_Зеленая, мин",mean_yest_МСО | лпц-2. стан-2000. моталка №4. м4_рвм,ind_speed_vol_20
DEMO_PRODUCT_000140,2026-01-02 09:49:13,2026-01-02,0,1.808485,DEMO_CATEGORY_07,1423.049414,-15.535175,38.815687,22.254194,DEMO_CATEGORY_03,DEMO_CATEGORY_01,DEMO_CATEGORY_07,8.321256,0.285450,0.311883,689.122687,0.079768,DEMO_CATEGORY_08,DEMO_CATEGORY_03,0.052657,DEMO_CATEGORY_06,1.820246,0.072860,37.335242,DEMO_CATEGORY_04,DEMO_CATEGORY_07,206.225406,61.000000,529.729528,861.469815,21.487059,77.000000,DEMO_CATEGORY_07,552.539792,0.248367,0.276277,33.306044,DEMO_CATEGORY_07,20.019342,0.269896,0.925798,1.441945,0.151528,1.918764,DEMO_CATEGORY_08,1.297944,746.767519,0.127822,0.117282,0.166376,108.407961,14.741197,0.312453,DEMO_CATEGORY_01,,135.898405,-8.650265,DEMO_CATEGORY_02,8.293194,22.980590,112.749441,1.295555,82.000000,647.915297,17.000000,2966.293458,1.811971,51.000000,12.671879,-1.402342,-10.125043,2.168019,-10.062447,-2.633570,2.352553,731.682711,97.970216,1016.846304,16.375815,13.006772
DEMO_PRODUCT_000141,2026-01-02 10:01:51,2026-01-02,0,5.248216,DEMO_CATEGORY_05,1065.028903,15.032014,37.906966,8.521152,DEMO_CATEGORY_08,DEMO_CATEGORY_03,DEMO_CATEGORY_04,16.313234,1.318521,0.181168,1011.016086,0.912036,DEMO_CATEGORY_07,DEMO_CATEGORY_01,0.091191,DEMO_CATEGORY_06,0.067426,0.004916,39.818689,DEMO_CATEGORY_01,DEMO_CATEGORY_04,102.621479,27.000000,1011.922069,929.909966,32.002618,3.000000,DEMO_CATEGORY_06,701.505286,0.358049,0.447497,20.506985,DEMO_CATEGORY_03,5.608502,,0.257524,0.221826,0.360613,-14.509010,DEMO_CATEGORY_02,0.087782,505.798968,0.437625,0.352679,0.160493,217.386835,23.568555,0.272539,DEMO_CATEGORY_03,0.431967,292.342889,11.786671,DEMO_CATEGORY_01,2.195237,11.188454,23.628937,0.304769,11.000000,931.775495,94.000000,223.209064,0.201902,91.000000,0.694093,-20.770653,6.969021,-10.891434,0.082015,-6.879828,12.707300,1009.920064,174.023447,890.929384,-18.376668,5.632895
DEMO_PRODUCT_000142,2026-01-02 10:25:24,2026-01-02,0,9.642994,DEMO_CATEGORY_08,1019.391839,11.288245,22.202304,3.381699,DEMO_CATEGORY_08,DEMO_CATEGORY_05,DEMO_CATEGORY_06,-2.863542,0.528791,0.536798,846.896917,0.652576,DEMO_CATEGORY_02,DEMO_CATEGORY_08,0.101649,DEMO_CATEGORY_01,0.105503,0.066674,28.651592,DEMO_CATEGORY_03,,235.963032,57.000000,462.078015,602.600790,31.432764,6.000000,DEMO_CATEGORY_06,954.754817,0.597287,0.325288,12.006013,DEMO_CATEGORY_01,38.014531,0.273313,0.216762,0.148844,0.133674,-8.345717,DEMO_CATEGORY_07,0.807555,543.993044,0.339178,0.113157,0.560088,16.933967,9.633286,0.045056,DEMO_CATEGORY_07,0.803982,189.414237,3.649834,DEMO_CATEGORY_06,31.286639,11.034229,13.402328,0.349926,46.000000,558.465170,21.000000,4033.125195,0.230884,64.000000,-11.808030,17.388582,3.088146,5.323571,-10.997134,-5.943307,3.818684,539.092792,253.574739,461.221541,-8.060618,3.216442
DEMO_PRODUCT_000143,2026-01-02 10:28:52,2026-01-02,0,8.864676,DEMO_CATEGORY_04,934.231353,-0.313391,19.675203,16.761742,DEMO_CATEGORY_07,DEMO_CATEGORY_03,DEMO_CATEGORY_03,8.304809,0.415758,0.208323,548.144557,0.290693,DEMO_CATEGORY_05,DEMO_CATEGORY_04,0.579727,,0.125721,1.000514,6.837694,DEMO_CATEGORY_05,DEMO_CATEGORY_04,144.265813,9.000000,923.805557,642.391699,,84.000000,DEMO_CATEGORY_08,756.807247,0.164072,0.360030,33.925871,DEMO_CATEGORY_05,1.399917,0.036868,0.114068,0.463146,0.929146,-4.018240,DEMO_CATEGORY_04,0.962331,758.923824,0.071121,0.468358,0.362191,48.583683,35.967418,0.637326,DEMO_CATEGORY_03,0.140336,163.889266,2.698930,DEMO_CATEGORY_07,13.662390,14.505841,12.308384,0.419519,17.000000,761.430920,96.000000,2923.597981,0.575748,30.000000,-4.539171,10.193261,-3.738280,13.119796,-10.874672,-0.689541,5.381476,711.800518,65.815191,1040.220658,15.273473,-6.721105
DEMO_PRODUCT_000144,2026-01-02 10:33:02,2026-01-02,0,4.356673,DEMO_CATEGORY_04,1696.239747,-12.251843,39.505620,3.667427,DEMO_CATEGORY_03,DEMO_CATEGORY_03,DEMO_CATEGORY_04,7.101625,0.126449,1.084909,555.481117,0.394744,DEMO_CATEGORY_04,DEMO_CATEGORY_03,0.150729,DEMO_CATEGORY_05,0.420933,0.170456,7.910930,DEMO_CATEGORY_07,DEMO_CATEGORY_04,107.992688,84.000000,,601.117759,23.833703,25.000000,DEMO_CATEGORY_05,989.592686,0.443695,0.542326,36.234108,DEMO_CATEGORY_08,37.908372,0.262225,0.492841,0.015004,,3.555771,DEMO_CATEGORY_07,0.283124,582.587019,0.116862,0.563399,0.449672,40.938763,29.598241,0.067011,DEMO_CATEGORY_03,0.137734,294.507839,-6.279337,DEMO_CATEGORY_03,4.441136,8.824805,286.301582,0.389820,20.000000,939.633184,92.000000,2253.571766,0.107402,57.000000,-0.964862,9.412335,-4.423159,-3.569880,6.671996,-0.758134,3.920032,607.076510,218.725164,926.022452,-7.318598,0.813543
DEMO_PRODUCT_000145,2026-01-02 10:42:27,2026-01-02,0,16.663895,DEMO_CATEGORY_02,1656.915157,-5.862007,8.727168,6.772161,DEMO_CATEGORY_08,DEMO_CATEGORY_08,DEMO_CATEGORY_07,5.416692,0.487639,0.118357,836.671611,0.052839,DEMO_CATEGORY_02,DEMO_CATEGORY_02,0.270246,DEMO_CATEGORY_06,0.889628,0.232274,26.650487,DEMO_CATEGORY_02,DEMO_CATEGORY_01,105.583097,34.000000,678.176807,833.568065,14.409734,63.000000,DEMO_CATEGORY_03,940.207822,0.520904,0.656019,25.132166,DEMO_CATEGORY_03,3.025222,0.100497,0.217637,0.312385,0.225675,8.261229,DEMO_CATEGORY_01,0.432901,734.599323,0.522561,0.754700,0.297150,67.975676,4.013538,0.496208,DEMO_CATEGORY_04,0.782058,121.751273,-1.187968,DEMO_CATEGORY_06,8.869579,21.223707,235.137899,0.026586,19.000000,696.650031,5.000000,3007.505586,0.353713,94.000000,5.354969,0.700831,1.634848,3.706141,14.053841,-1.078557,-5.809313,674.751579,79.996634,,5.292746,-5.165076
DEMO_PRODUCT_000146,2026-01-02 11:00:50,2026-01-02,0,18.588047,DEMO_CATEGORY_07,1710.228049,-18.211456,7.501210,0.953600,DEMO_CATEGORY_03,DEMO_CATEGORY_05,DEMO_CATEGORY_03,-0.242809,0.324436,0.654060,730.233208,0.134869,DEMO_CATEGORY_08,DEMO_CATEGORY_06,0.807028,,0.848792,0.040021,3.427216,DEMO_CATEGORY_05,DEMO_CATEGORY_03,239.924535,52.000000,697.568497,1035.614293,36.218214,93.000000,,766.466623,0.750131,0.699848,7.098650,DEMO_CATEGORY_04,16.185325,0.481730,0.373809,0.100782,0.185890,-6.929814,DEMO_CATEGORY_08,0.623127,921.862018,0.465372,1.044844,0.168368,197.197378,23.154647,0.375147,DEMO_CATEGORY_03,0.242476,221.735140,4.325112,DEMO_CATEGORY_08,33.517560,29.286858,105.180873,0.272978,7.000000,668.897102,98.000000,1397.701466,0.544449,92.000000,-7.316238,10.923809,6.291948,8.927763,11.192216,-8.023254,5.611125,766.628385,279.335282,890.257767,-3.771420,4.225257
DEMO_PRODUCT_000147,2026-01-02 11:05:06,2026-01-02,0,4.825618,DEMO_CATEGORY_06,1882.620011,9.450809,38.527292,12.008252,DEMO_CATEGORY_02,DEMO_CATEGORY_06,DEMO_CATEGORY_03,-3.995319,0.291027,0.096995,455.380834,0.007345,DEMO_CATEGORY_05,DEMO_CATEGORY_06,0.845420,DEMO_CATEGORY_07,0.218698,0.328432,7.970404,DEMO_CATEGORY_06,DEMO_CATEGORY_03,256.717682,32.000000,659.761574,701.972386,26.086735,52.000000,DEMO_CATEGORY_04,654.126473,0.243300,0.035784,20.387628,DEMO_CATEGORY_06,9.966774,0.126980,0.655241,1.054341,0.256165,7.884524,DEMO_CATEGORY_05,0.256491,612.153721,1.027050,0.094982,0.295867,166.670163,29.956857,0.556609,DEMO_CATEGORY_07,0.577249,126.208014,-5.729820,DEMO_CATEGORY_06,32.464755,11.509291,232.357797,0.556277,57.000000,715.435710,68.000000,1829.975495,0.420085,,8.892740,11.610448,4.402976,-3.376054,-13.932348,-17.288645,-4.953306,715.441771,122.898416,579.715231,-1.670456,12.007717
DEMO_PRODUCT_000148,2026-01-02 11:18:22,2026-01-02,0,18.661885,DEMO_CATEGORY_07,1256.901218,-16.033090,27.567793,38.799913,DEMO_CATEGORY_08,DEMO_CATEGORY_06,DEMO_CATEGORY_02,-10.653993,0.340405,0.436209,719.155249,0.228313,DEMO_CATEGORY_06,DEMO_CATEGORY_03,0.209692,DEMO_CATEGORY_02,0.837328,0.037897,0.345904,DEMO_CATEGORY_01,DEMO_CATEGORY_06,98.069995,25.000000,514.946251,652.001040,24.538878,30.000000,DEMO_CATEGORY_01,898.511417,0.670607,0.024042,12.889549,,31.628749,0.457975,0.216732,0.265791,0.253000,-6.478314,DEMO_CATEGORY_04,0.059365,906.755005,0.241568,1.014273,0.223902,135.003344,34.856965,0.260646,DEMO_CATEGORY_07,0.274686,139.433268,16.040671,DEMO_CATEGORY_06,32.696750,27.693377,93.869499,0.236664,39.000000,774.104888,45.000000,1173.806145,0.758769,21.000000,-2.637273,-6.996786,10.563665,11.854775,-0.204055,-16.171301,13.037116,662.551564,53.026611,458.821089,0.166097,-6.090237
DEMO_PRODUCT_000149,2026-01-02 11:19:03,2026-01-02,0,1.339358,DEMO_CATEGORY_01,2085.793227,2.868309,21.452160,15.157251,DEMO_CATEGORY_06,DEMO_CATEGORY_04,DEMO_CATEGORY_02,-11.315929,0.159078,,1013.817186,0.772179,DEMO_CATEGORY_07,DEMO_CATEGORY_03,0.422275,DEMO_CATEGORY_06,,0.069416,21.640121,DEMO_CATEGORY_04,DEMO_CATEGORY_07,61.608065,25.000000,875.737123,798.039570,29.722031,96.000000,DEMO_CATEGORY_05,900.339273,0.593981,0.394651,2.711521,DEMO_CATEGORY_01,38.149726,0.019795,0.269128,0.077422,0.018256,-4.820036,DEMO_CATEGORY_02,0.891594,484.226287,0.623562,1.012195,0.686004,144.608173,38.225135,0.073357,DEMO_CATEGORY_08,0.279184,41.761340,-10.632180,DEMO_CATEGORY_06,3.249501,5.434375,31.551876,0.608940,63.000000,906.985022,21.000000,4095.982141,0.177391,76.000000,6.049296,-2.794725,-0.845481,-10.739768,15.358921,-16.431247,-8.533911,725.585285,290.926697,584.088879,,
DEMO_PRODUCT_000150,2026-01-02 11:53:42,2026-01-02,0,18.574287,DEMO_CATEGORY_02,1826.486455,-8.436933,5.281992,9.635704,DEMO_CATEGORY_01,,DEMO_CATEGORY_01,3.470818,0.892274,0.488670,898.427331,0.967842,DEMO_CATEGORY_01,DEMO_CATEGORY_08,0.240472,DEMO_CATEGORY_07,0.368149,0.345295,24.652837,DEMO_CATEGORY_01,DEMO_CATEGORY_03,160.955727,45.000000,760.249671,662.138904,20.190934,11.000000,DEMO_CATEGORY_04,761.537264,0.792813,0.438789,39.726454,DEMO_CATEGORY_07,18.345611,0.317174,0.700283,0.619732,0.458019,-1.573048,DEMO_CATEGORY_02,0.215840,880.227899,0.830346,0.654550,0.703308,256.214242,8.674964,0.146333,DEMO_CATEGORY_02,0.154705,32.199837,2.769619,DEMO_CATEGORY_07,34.302176,3.243980,293.971615,0.568720,54.000000,624.465292,44.000000,2050.231894,0.468551,20.000000,1.571231,1.623487,2.813360,-0.342196,7.624786,-7.034113,0.497868,616.458034,271.391476,868.383964,13.618163,5.704214
DEMO_PRODUCT_000151,2026-01-02 11:56:09,2026-01-02,0,,DEMO_CATEGORY_08,1926.592024,-14.267034,20.529610,16.137979,DEMO_CATEGORY_08,DEMO_CATEGORY_08,DEMO_CATEGORY_07,-0.544225,0.218036,0.406724,785.161505,0.049174,DEMO_CATEGORY_03,DEMO_CATEGORY_01,0.347079,DEMO_CATEGORY_05,0.066861,0.438158,38.759191,DEMO_CATEGORY_07,DEMO_CATEGORY_08,253.095689,75.000000,688.239966,517.101174,28.487166,48.000000,DEMO_CATEGORY_01,532.375769,0.725362,0.189565,3.594890,DEMO_CATEGORY_08,22.353087,0.161563,0.121833,0.138470,0.479636,-5.188253,DEMO_CATEGORY_07,0.198153,513.342480,0.432746,0.813496,0.137707,45.850769,32.855374,0.079650,DEMO_CATEGORY_04,1.091619,193.511977,0.419981,DEMO_CATEGORY_05,17.836395,13.205570,88.515631,0.429902,58.000000,743.426203,60.000000,1012.456180,0.125848,35.000000,,1.986797,,1.045542,11.451865,5.039861,5.044815,875.321619,162.118648,746.172711,-5.083643,12.080703
DEMO_PRODUCT_000152,2026-01-02 12:01:30,2026-01-02,0,1.228985,DEMO_CATEGORY_01,1809.347029,2.383551,37.768846,12.053541,DEMO_CATEGORY_02,DEMO_CATEGORY_06,,-4.155074,0.021185,0.695982,567.117669,0.120794,DEMO_CATEGORY_08,DEMO_CATEGORY_05,0.205126,DEMO_CATEGORY_08,0.597786,0.377236,3.830520,DEMO_CATEGORY_06,DEMO_CATEGORY_02,31.846898,85.000000,769.958022,747.025865,39.340269,68.000000,DEMO_CATEGORY_03,641.990124,0.478801,1.220458,12.668729,DEMO_CATEGORY_05,35.966650,0.415876,0.508424,0.112869,0.178338,3.183185,DEMO_CATEGORY_06,0.467127,945.566323,0.318979,0.123657,0.058595,207.995854,15.599787,0.225352,DEMO_CATEGORY_03,0.258691,212.155527,7.453162,DEMO_CATEGORY_03,3.646091,30.883935,240.942225,0.460933,65.000000,1047.735692,46.000000,2462.600445,1.736563,83.000000,1.592406,-8.221250,8.941188,-5.511846,16.727972,3.392844,-4.228179,658.796185,77.191749,643.897111,-11.115776,21.018088
DEMO_PRODUCT_000153,2026-01-02 12:07:13,2026-01-02,0,15.497367,DEMO_CATEGORY_05,1301.837904,-3.337994,24.115653,26.955073,DEMO_CATEGORY_06,DEMO_CATEGORY_03,DEMO_CATEGORY_04,6.648086,0.680582,1.098711,651.384037,0.320260,DEMO_CATEGORY_02,DEMO_CATEGORY_08,,DEMO_CATEGORY_07,0.375049,0.044649,36.655782,DEMO_CATEGORY_05,DEMO_CATEGORY_05,146.294698,26.000000,737.577592,801.611090,28.661432,3.000000,DEMO_CATEGORY_06,737.337901,0.145958,0.274605,11.054457,DEMO_CATEGORY_05,11.909357,0.757675,0.380611,0.528553,0.454808,-7.045159,DEMO_CATEGORY_07,0.049598,859.090932,0.140073,0.543125,0.520145,50.980615,21.373198,0.203471,DEMO_CATEGORY_01,0.867784,176.768240,5.242110,DEMO_CATEGORY_07,35.336796,6.878399,252.598643,0.933191,80.000000,499.487916,80.000000,371.684864,0.688152,33.000000,5.333800,,-11.616927,10.878326,21.017630,22.809903,-5.068309,665.925096,290.150825,910.244448,4.412448,-24.485587
DEMO_PRODUCT_000154,2026-01-02 12:08:04,2026-01-02,0,19.433830,DEMO_CATEGORY_04,1196.245483,8.381891,16.185145,25.378670,DEMO_CATEGORY_04,DEMO_CATEGORY_07,DEMO_CATEGORY_05,-2.004892,0.400543,0.070902,1047.983570,0.464998,DEMO_CATEGORY_02,DEMO_CATEGORY_03,0.109049,DEMO_CATEGORY_08,1.501856,0.526926,12.203264,DEMO_CATEGORY_06,DEMO_CATEGORY_02,,2.000000,597.380700,709.450799,30.464207,38.000000,DEMO_CATEGORY_08,1016.361643,0.119144,1.145405,11.236692,DEMO_CATEGORY_08,30.697535,0.355487,0.413652,0.247333,0.294370,4.795416,DEMO_CATEGORY_08,0.422060,1035.596047,0.768808,0.337434,0.223120,165.059621,2.433993,0.703533,DEMO_CATEGORY_01,0.757170,194.126087,-2.894299,DEMO_CATEGORY_04,22.449752,4.817501,188.734231,1.437596,68.000000,520.014641,18.000000,3832.828609,0.425353,49.000000,29.709273,8.272301,-5.175261,0.309524,-6.374093,-11.945242,-8.972225,605.072302,163.590464,926.254974,-2.367642,-13.465350
DEMO_PRODUCT_000155,2026-01-02 13:17:09,2026-01-02,0,18.212142,DEMO_CATEGORY_08,1391.523897,-12.676053,22.044120,1.093716,DEMO_CATEGORY_01,DEMO_CATEGORY_02,DEMO_CATEGORY_02,-9.131792,0.761025,0.747399,845.432198,0.546325,DEMO_CATEGORY_05,DEMO_CATEGORY_01,0.047156,DEMO_CATEGORY_08,0.344077,0.168987,35.256780,DEMO_CATEGORY_08,DEMO_CATEGORY_02,177.684286,19.000000,543.180251,908.830421,28.010129,9.000000,DEMO_CATEGORY_08,914.259918,0.206730,0.061709,8.832282,DEMO_CATEGORY_03,0.579019,1.042413,0.219453,0.390344,0.531401,0.716175,DEMO_CATEGORY_02,0.301333,984.343816,1.350396,0.663920,0.360372,55.268133,17.347910,0.638094,DEMO_CATEGORY_06,0.216422,49.160109,-5.606006,DEMO_CATEGORY_08,4.806894,16.707405,,1.008112,96.000000,640.421074,96.000000,1381.901336,0.119880,62.000000,5.960025,-21.973401,-0.596624,14.625546,-14.212007,10.252210,-6.443527,1010.919803,75.021693,655.366806,-3.226918,-10.466702
DEMO_PRODUCT_000156,2026-01-02 13:20:07,2026-01-02,0,19.443493,DEMO_CATEGORY_07,935.842505,-7.573146,35.445803,20.452926,DEMO_CATEGORY_07,DEMO_CATEGORY_01,DEMO_CATEGORY_01,-2.664981,1.464924,0.022204,615.772546,0.145971,DEMO_CATEGORY_03,DEMO_CATEGORY_07,0.179727,DEMO_CATEGORY_01,0.060012,0.091855,27.115208,DEMO_CATEGORY_06,DEMO_CATEGORY_05,77.652510,42.000000,929.841404,856.670002,25.532643,82.000000,DEMO_CATEGORY_03,916.383869,0.132894,0.006387,22.012151,DEMO_CATEGORY_02,5.371352,0.141019,1.798196,1.589457,0.176797,-12.805407,DEMO_CATEGORY_02,0.014958,932.451946,0.158183,0.702929,,153.481135,6.565373,0.679103,DEMO_CATEGORY_05,0.568388,242.145847,-4.476511,DEMO_CATEGORY_05,18.489025,21.786694,237.373280,0.049984,36.000000,627.606998,39.000000,2270.704722,0.530716,41.000000,-8.380667,-3.394879,-6.149460,-16.129895,34.284309,3.527492,-8.358132,751.198547,136.476655,1019.851255,3.148981,-29.342255
DEMO_PRODUCT_000157,2026-01-02 13:22:07,2026-01-02,0,11.456147,DEMO_CATEGORY_08,1431.792702,-23.876422,36.513946,1.447988,DEMO_CATEGORY_06,DEMO_CATEGORY_04,DEMO_CATEGORY_05,8.206298,0.158978,0.074388,892.794502,0.338098,DEMO_CATEGORY_07,DEMO_CATEGORY_08,0.213898,DEMO_CATEGORY_04,0.336930,0.095561,13.203239,DEMO_CATEGORY_03,DEMO_CATEGORY_02,111.698262,60.000000,878.765851,725.733767,,43.000000,DEMO_CATEGORY_08,572.608187,0.650387,0.665281,30.969401,DEMO_CATEGORY_01,25.180594,0.261302,0.036399,0.208609,0.417683,8.758571,DEMO_CATEGORY_05,0.246273,1016.191942,0.635959,1.032492,0.931742,12.830425,16.302245,1.271729,DEMO_CATEGORY_03,0.209663,243.550236,-9.304483,DEMO_CATEGORY_05,2.592580,19.093031,17.371933,0.098811,99.000000,524.114801,3.000000,305.212308,0.544837,44.000000,-13.642273,1.128635,7.870777,,-2.816186,-13.960993,-3.314150,732.034565,,523.926384,6.344818,2.647129
DEMO_PRODUCT_000158,2026-01-02 13:25:15,2026-01-02,0,2.484967,DEMO_CATEGORY_03,860.397376,-21.843467,16.003527,27.094531,DEMO_CATEGORY_08,DEMO_CATEGORY_05,DEMO_CATEGORY_02,-10.235133,0.752607,0.131470,504.818923,0.745663,DEMO_CATEGORY_06,DEMO_CATEGORY_01,0.394601,DEMO_CATEGORY_08,0.124476,0.126709,35.375978,DEMO_CATEGORY_06,DEMO_CATEGORY_01,96.340939,85.000000,565.415460,1019.623374,39.454918,58.000000,DEMO_CATEGORY_03,543.001798,0.177262,0.003021,8.089592,DEMO_CATEGORY_08,17.572519,0.062187,0.191662,0.097729,0.198572,3.829682,DEMO_CATEGORY_05,0.562928,622.931478,0.017853,0.586504,0.564816,198.392227,36.536263,0.125867,DEMO_CATEGORY_06,0.012967,,-9.126699,DEMO_CATEGORY_04,37.568538,,42.123815,0.541853,20.000000,567.698246,51.000000,1123.317734,0.109855,26.000000,0.320514,-3.690643,-8.035823,-11.641681,-3.572442,6.178378,10.076788,1035.940088,94.602385,1034.815284,12.448997,10.843556
DEMO_PRODUCT_000159,2026-01-02 13:33:56,2026-01-02,0,17.145995,DEMO_CATEGORY_05,805.524344,17.981924,24.322440,37.432333,DEMO_CATEGORY_05,DEMO_CATEGORY_04,DEMO_CATEGORY_07,2.092768,0.165990,0.192236,672.349423,0.942480,DEMO_CATEGORY_07,DEMO_CATEGORY_04,0.510200,DEMO_CATEGORY_01,0.449618,0.139524,23.843362,DEMO_CATEGORY_07,DEMO_CATEGORY_08,147.509992,45.000000,523.202138,802.165472,26.356811,94.000000,DEMO_CATEGORY_01,1033.216512,0.215289,0.358479,31.675021,DEMO_CATEGORY_02,8.116590,0.704978,0.130494,0.083757,0.004357,2.182705,DEMO_CATEGORY_03,0.216258,769.754599,0.675665,0.206139,0.148692,153.137885,20.823295,0.342653,DEMO_CATEGORY_06,0.296365,19.259473,-2.681741,DEMO_CATEGORY_02,24.971109,12.901589,132.262482,0.527175,20.000000,802.604723,23.000000,2467.553889,0.755474,82.000000,14.266330,0.488176,-11.393675,-14.893324,-2.652387,1.219260,3.215686,510.317634,117.309851,769.951660,-4.227638,1.233873
DEMO_PRODUCT_000160,2026-01-02 13:34:08,2026-01-02,0,12.662737,DEMO_CATEGORY_06,2104.098515,20.835982,11.168105,36.299515,DEMO_CATEGORY_07,DEMO_CATEGORY_03,DEMO_CATEGORY_03,-0.554257,0.127312,0.493275,587.478493,1.225601,DEMO_CATEGORY_06,DEMO_CATEGORY_01,0.432463,DEMO_CATEGORY_01,0.056455,0.594255,26.153967,DEMO_CATEGORY_07,DEMO_CATEGORY_06,204.156956,54.000000,779.909051,666.005164,1.865695,99.000000,DEMO_CATEGORY_08,,0.648945,0.377810,22.505512,DEMO_CATEGORY_07,8.956564,0.711272,0.200945,0.395653,0.694788,-5.622197,,0.379193,620.250223,0.321352,0.624282,0.193470,18.155722,6.990930,1.122081,DEMO_CATEGORY_08,0.294535,80.649856,-0.477264,DEMO_CATEGORY_08,35.771272,7.269842,132.563738,1.044150,10.000000,639.595558,14.000000,,0.462513,8.000000,8.854668,-5.360479,-0.207750,15.134717,14.273022,2.606616,-10.621889,875.485761,89.619402,968.388007,6.240170,-3.400729
DEMO_PRODUCT_000161,2026-01-02 13:38:59,2026-01-02,0,12.679998,DEMO_CATEGORY_08,1765.071605,0.927262,18.043412,8.228484,DEMO_CATEGORY_08,DEMO_CATEGORY_03,DEMO_CATEGORY_06,-7.608099,0.439834,0.142333,987.604851,0.140554,DEMO_CATEGORY_02,,0.129895,DEMO_CATEGORY_03,0.012024,0.356896,35.664323,DEMO_CATEGORY_05,DEMO_CATEGORY_06,29.925258,40.000000,841.481591,675.011706,8.487091,5.000000,DEMO_CATEGORY_04,843.167174,0.220200,0.318475,39.849476,DEMO_CATEGORY_04,2.659659,1.420515,0.100184,0.400389,0.532896,-15.196921,DEMO_CATEGORY_05,0.135844,594.925823,0.337507,0.104211,0.057937,14.157556,10.961874,1.047341,DEMO_CATEGORY_04,0.166396,235.258331,7.279721,,33.717803,17.294553,13.965368,0.158584,69.000000,584.869009,47.000000,2014.933241,0.622365,32.000000,-2.445343,8.423519,-9.555894,11.799323,-1.555062,-4.689232,7.757899,469.683363,270.570751,717.533757,2.084299,-4.167755
DEMO_PRODUCT_000162,2026-01-02 13:47:25,2026-01-02,0,8.927819,DEMO_CATEGORY_01,1586.585726,-8.238288,8.795305,29.705806,DEMO_CATEGORY_08,DEMO_CATEGORY_08,DEMO_CATEGORY_03,-2.933522,0.369764,0.233436,891.087308,0.472477,DEMO_CATEGORY_06,DEMO_CATEGORY_07,0.441482,DEMO_CATEGORY_04,0.299774,0.488378,18.174845,DEMO_CATEGORY_04,DEMO_CATEGORY_08,196.283278,39.000000,801.241210,463.089854,11.023760,71.000000,DEMO_CATEGORY_07,901.982813,0.255859,0.097236,21.088855,DEMO_CATEGORY_05,5.571410,0.047412,0.159448,0.308748,,,DEMO_CATEGORY_02,0.118498,965.809711,0.220204,0.490810,0.356400,199.421468,27.476536,0.232965,DEMO_CATEGORY_08,0.255380,234.124379,6.649092,DEMO_CATEGORY_06,8.324999,15.923901,164.875023,0.272292,95.000000,735.112232,58.000000,2656.811156,0.008260,93.000000,-17.397343,18.734794,-5.324939,7.883401,10.814703,0.280771,-9.197574,959.967198,41.795637,658.107184,-3.564437,4.320801
